	SRR493366	SRR493367	SRR493368	SRR493369	SRR493370	SRR493371
SMURF2P1	5.40610354887669	2.45044462323944	4.18326235594514	4.38339890759192	4.40790968279193	5.93600924730423
SMYD1	0	0	0	0	0	0
SMYD2	32.7553566552378	31.5990791835985	30.7428980863553	12.5358604006671	17.4281986393847	18.2503013094288
SMYD3	22.9423813252134	21.6550334636762	18.7705659191788	14.3327094943082	15.4753608481963	15.0464987070838
SMYD4	4.11050853496149	4.32958108076761	4.537434536975	4.03294857109949	5.13245614872801	5.19818706023042
SMYD5	18.4978187540222	21.6902554273595	20.0063561737054	17.4878311548312	19.0739213848804	15.7732789135754
SNAI1	9.15851861563767	8.70161895472701	8.95799001304652	37.1514590279438	33.0105517448704	37.0421541525337
SNAI1P1	0	0	0	0	0	0
SNAI2	51.326281859796	52.3467373859075	49.1112014710084	41.3707688403143	44.0512839438917	43.0777029347212
SNAI3	1.7125601905764	1.71773163814564	1.47756020476626	1.53126202641946	1.36585408917972	1.3352555026518
SNAP23	69.33444754662	78.2805908227371	78.2305057940393	61.7762173687922	75.4896776208606	68.9298935159476
SNAP23P1	0	0	0.979914978024546	0	0	0
SNAP25	2.04814309782151	2.33226341008132	2.09339847257448	0.693621466429173	0.859292689269863	0.468743924321489
SNAP29	28.9735083753072	31.4985121364417	31.2250014881414	39.9689859002063	41.2220447244247	41.191470727771
SNAP47	27.2417219930898	28.6307280712671	32.005791663202	34.958191226203	31.9758074545816	36.0215928349012
SNAP91	0.0321327249018804	0	0.12308127767334	0.151715018300348	0	0.0209632035330174
SNAPC1	9.6817089874633	9.40083429493356	9.67275941634562	12.7849995770467	11.291834409158	13.9630275142691
SNAPC2	31.8326520234865	28.9243926211728	30.8636835141372	31.9118003024855	32.3936962342159	31.1191406054591
SNAPC3	37.3157816468665	36.398539526097	32.8195921642024	41.2190771827422	41.3412105109603	42.7833800341455
SNAPC4	8.94369253891509	6.80422994999745	7.36398100347286	13.6058415300114	11.3301857564784	12.7462239536729
SNAPC5	18.5286565177318	18.7649388070389	18.6715788930612	12.6707711709513	12.102987835529	13.1076890911382
SNAPC5P1	0	0	0	0	0	0
SNAPIN	39.8941229356915	47.2601803237192	40.1355892687627	44.9840861748061	41.9617336467887	43.9034522947168
SNCA	5.08224668413862	3.34885664126287	2.16750310180589	11.1092240541281	9.04727254499794	12.581142534491
SNCAIP	5.91668619898744	6.68112121813165	7.44846689321509	9.46532846279068	6.5291880412476	7.98105405909165
SNCB	1.16105474971134	1.16787789820757	0.921730443222506	3.6121840903127	3.10321309871616	4.03658577192793
SNCG	8.87013425295903	6.88765682226019	8.6151935350377	3.85422578000043	4.46910159281301	5.8618046299472
SND1	232.701194831024	234.154626238847	239.592428065169	214.016965604556	222.287385045564	218.308018669661
SNED1	7.01615144555459	10.5577146498937	6.33536577389137	11.2222437201505	12.7434752996759	10.4494048135496
SNF8	199.9118718696	217.135227327623	224.71107142958	204.0408892748	206.459427294215	217.010732927142
SNIP1	6.81575259687888	10.9212085344652	9.53987130141392	8.72610459388069	11.2759867115312	9.86781877831362
SNN	16.3442987337308	14.8061559872758	15.9550557616823	8.84547982670943	8.75222786871791	8.04881885322324
SNORC	1.11898071833375	1.14728756016686	0.535294879678052	0.446479219136902	0.664870612343858	0.544211210237193
SNPH	10.8256575419664	11.7867811545529	10.8758838560945	6.03414145986416	6.27874937098113	5.29168787032789
SNRK	8.9122086502135	8.23556743729637	9.37212961629811	13.0492776706877	14.1124221471363	13.5482160114674
SNRNP200	66.8070095147312	65.2193607549106	70.477030635819	68.8699567392371	68.8218138727183	69.3524468626714
SNRNP25	54.8127799829692	51.8240181618067	50.3483084018492	33.7711238352044	36.0534219316819	39.2173583098239
SNRNP27	73.2422092572682	72.2599495500632	80.04536846028	77.4621764496736	76.5135580753383	83.6063330371717
SNRNP35	23.6063736536327	19.8933244164869	20.5184583072741	20.1800914812409	23.2598632313242	17.2759539175307
SNRNP40	38.4332566346576	38.8965112495131	34.8072597776824	25.6503017593235	27.9260323352205	28.3313347254675
SNRNP48	10.45651301127	12.7214196815087	9.91802330845085	11.4578887093182	12.8642999576442	11.2968879499571
SNRNP70	136.125440594959	135.84551249996	139.783511062957	130.388457015237	129.571817172073	136.743528266101
SNRPA	65.1532797748748	68.5664443300815	70.6181880000859	38.951479335607	39.8916808965818	37.3649864734469
SNRPA1	69.7020148079007	80.9357393281015	76.3654137077301	58.4311971551063	68.733090147488	62.7319092698098
SNRPB	196.661339747692	213.939477324637	210.29033494255	165.931715470328	171.681721949941	171.446268174603
SNRPB2	87.566674070901	92.2020991914739	77.5578989132147	77.4672718628857	76.3208084555128	77.3580190966432
SNRPBP1	0	0	0	0	0	0
SNRPC	161.384331668912	161.944538313658	158.257756268667	136.164028392261	123.877315572142	139.027171618669
SNRPCP1	0	0	0	0	0	0.296483799920469
SNRPCP10	0	0	0	0	0	0
SNRPCP11	0	0	0	0	0	0
SNRPCP13	2.69170459562777	2.40268836176473	0	0	0	0
SNRPCP14	0	0	1.54398716394287	0	0	0
SNRPCP15	0	0	0	0	0	0
SNRPCP16	2.090785334661	3.65056404417033	2.87773425929186	0	0	0
SNRPCP17	2.22115801525116	0	0	0	1.77615243881014	0
SNRPCP18	0	0	0	0	0	0
SNRPCP19	0	0	0	0	0	0
SNRPCP2	0	0	0	0	0	0
SNRPCP20	0	0	0	0	0	0
SNRPCP3	1.24354497146471	0	0.286654641042037	0	0.64085194528012	0
SNRPCP4	0	0	0	0	0	0
SNRPCP5	0	0	0	0	0	0
SNRPCP6	0	0	0	0	0	0
SNRPCP8	0	0	0	0	0	0
SNRPCP9	0	1.89685608975564	0	0	0	1.51318543021041
SNRPD1	76.9906164710574	82.7678354955499	98.5790232151592	79.0857792730702	76.5235409473935	81.6919422850573
SNRPD2	328.441961118152	341.617092798177	349.550108639122	328.729521922695	314.559331713062	302.96634489982
SNRPD2P1	0	0	0	0	0	0
SNRPD2P2	0	0	0	0	0.595308131602793	0
SNRPD3	156.496026770051	161.49494391292	155.494362300023	131.496409562502	125.125166692854	132.609149008784
SNRPE	130.83515092364	141.564160027845	129.730105781449	131.168961963836	119.305003065586	133.146344034583
SNRPEP10	0	0	0	0	0	0
SNRPEP2	0	0	0	0	0	0
SNRPEP3	0	0	0	0	0	0
SNRPEP4	1.56519437717119	0	1.27943210244975	1.62129454230121	0	1.77738945245608
SNRPEP5	0	0	0	0	0	0
SNRPEP6	0	0	0	0	0	0
SNRPEP7	0	0	0	0	0	0
SNRPEP8	0	0	0	0	0	0
SNRPEP9	0	0	0	0	0	0
SNRPF	40.4781838968658	42.3087440656087	38.7126786153453	34.9647874626858	34.0361737081057	33.7334662494992
SNRPFP1	0	0	0	0	0	0
SNRPFP2	0	0	0.935510546911475	0	0	0.947647878988938
SNRPFP3	0	0	0	0	0	0
SNRPFP4	0	0	0	0	0	0
SNRPG	120.648066049283	113.998373394283	120.430088470289	126.185859191538	123.657009559297	113.135226011836
SNRPGP1	0	0	0	0	0	0
SNRPGP10	0	0	0	0	0	0
SNRPGP11	0	0	0	0	0	0
SNRPGP12	0	0	0	0	0	2.82208180201035
SNRPGP13	0	0	0	0	0	0
SNRPGP14	0	0	0	1.6786148417089	1.49494869083226	1.31421244974638
SNRPGP15	1.85024763094779	0	2.58341198015456	1.69038811183645	4.49005317751785	6.42347721413904
SNRPGP16	0	0	0	0	0	0
SNRPGP17	0	0	0	0	0	0
SNRPGP18	0	0	0	0	0	0
SNRPGP19	0	0	0	0	0	0
SNRPGP2	0	0	0	0	0	0
SNRPGP20	0	0	0	0	0	0
SNRPGP3	0	0	0	0	0	0
SNRPGP4	0	0	0	0	0	0
SNRPGP5	0	0	0	0	0	0
SNRPGP6	0	0	0	0	0	0
SNRPGP7	0	0	0	0	0	0
SNRPGP8	0	0	0	0	0	0
SNRPGP9	0	0	0	0	0	0
SNRPN	115.171396531272	115.345133937196	113.808048737014	141.170056044945	143.307171364651	149.22472602313
SNTA1	8.44694208985502	8.33974811227483	9.65216449154491	8.95271080790901	8.02987406480286	7.86151243476126
SNTB1	8.03163784216594	9.06206992182459	9.20658057052841	6.21605575880403	4.87362538650305	6.28667842719782
SNTB2	31.2424853620227	30.2694471761107	30.5777973716648	29.3220504642367	18.182299621451	18.1499626370222
SNTG1	0.629409824412614	0.590099777261365	0.35686249040156	0.75225705467349	1.35702948980342	0.997064667142985
SNTG2	0.256414980823204	0.225106464511309	0.177964221629195	0.860473406518042	0.776838239768693	0.170262564152776
SNTN	0	0	0	0	0.054491842850798	0.0232551220286864
SNU13	179.114191185999	207.573846349974	192.831608357966	167.475410700458	170.487730979496	150.443374688529
SNUPN	24.5671729223217	22.3991491418844	23.0301950632885	14.8127945447148	14.5283622699835	14.306156321678
SNURF	42.7062038100335	39.209215418249	35.1049294430258	41.1838985836226	35.6400869093403	30.6121149630948
SNURFL	0	0	0	0	0	0
SNW1	59.2797256882736	58.7131365326489	47.0854628669274	41.5998632626246	40.2593298130519	43.0242078374927
SNX1	66.0759899119682	64.2803450879566	63.3777229260766	80.6095113960768	76.7517948185413	82.3363523306915
SNX10	0	0	0	0	0	0
SNX11	20.1042390603798	24.4752432334136	21.0270582219006	24.7655688985907	22.8911221413084	25.696164213287
SNX12	52.0300995887551	52.8791312244598	51.5298969334147	54.6537859121176	59.1081479526081	60.5243382944054
SNX13	17.2854394137817	18.3415134622733	18.7791251215197	25.5257120322543	21.6134937691844	23.2093219570324
SNX14	65.0854665037872	53.7683886731953	51.7570783174142	64.166023652696	84.2103320119925	69.8050251680997
SNX15	16.075739481408	15.4740336989398	16.8912825330612	15.8811608631651	15.3309746200322	14.0157945141928
SNX16	6.24072040697222	5.2602829247613	7.53164274158453	12.1973005494552	9.4209609135361	10.4863811550663
SNX17	123.780639866008	123.529661267797	126.631008007662	117.961371097007	120.408197877868	117.030442189412
SNX18	52.8032414930518	49.8998088798567	54.0299063000089	33.054985716429	35.1145113163478	32.757588075883
SNX18P10	0	0	0	0	0	0
SNX18P12	0.43201376337152	0.189619412897362	0.150058996716296	1.11272449145741	1.6546648306853	1.5728363765706
SNX18P13	0	0	0.734843024746577	0.305469206621572	0	0
SNX18P14	0	0	0	0	0	0
SNX18P1Y	0	0	0	0	0	0
SNX18P2	0	0	0	0.17111122458295	0.152664276417016	0.131849284537769
SNX18P23	0	0.220231446896456	2.22975511598509e-07	0	0	0
SNX18P24	0	0	0.1762023333181	0	0	0
SNX18P25	0	0	0	0	0.165750147742002	0
SNX18P26	0	0	0	0	0.342055441017718	0.295652684987687
SNX18P27	0	0	0	0	0	0
SNX18P3	2.53912217135287	2.05196032725518	1.67187836236147	3.00893647400516	3.67697903640028	2.73164572404101
SNX18P4	0	0	0	0	0	0
SNX18P5	0	0.160042632330925	0.380266398921481	0	0	0
SNX18P7	2.59954781000127	2.6409194389325	3.22532045030671	0.235355646463893	1.26010320097657	0.363663845541448
SNX18P8	0	5.11247308997739e-06	2.13865868485666e-05	0	0	0
SNX18P9	0	0	0	0	0	0
SNX19	51.2605108125732	47.4839799985396	44.3356582448763	61.7640469862876	57.4483428946376	58.2036760519681
SNX19P1	0	0	0	0	0	0
SNX19P2	0	0	0	0	0	0.029732215797222
SNX19P3	0.0454271584521638	0	0.0317366719023502	0	0	0
SNX2	42.6455725921841	44.2312568030878	44.9742114678332	33.0395863577295	31.6110481372327	29.980496296542
SNX20	0.0486397640948391	0	0	0	0.0363042936948031	0.0304547540374766
SNX21	23.1168847701656	20.1428145201658	17.0807540055681	23.3955885879704	20.6352612219434	24.6958307543629
SNX22	1.10492125541586	0.807911862903661	0.376070866374325	1.06910886931146	1.17715406191013	0.66322610288628
SNX24	27.1557974377531	29.1143800378205	26.5816534950376	14.4110787241703	12.4797169526077	9.40221930068439
SNX25	13.4667965400919	16.4782852071183	15.8246664116142	16.0423292056886	16.402250621846	16.1815677415421
SNX25P1	0.777197111561542	0.175675859919667	0.546517786650356	0.164366117536216	0.295909631930513	0.257296813137149
SNX27	10.4833184837008	13.0773281826082	9.34301341056323	17.1323266024062	15.8592788006927	15.9394038037631
SNX29	12.7421524531893	10.3403500159653	11.2462772013245	20.419441246938	17.1198221644067	17.41241704014
SNX29P1	0	0	0	0.292654036835784	0	0
SNX29P2	0.90261449248193	0.815592156210641	0.627556512449004	1.81866063036022	1.80851330461693	1.64799093483374
SNX2P2	0	0	0	0	0	0
SNX3	185.878324469464	196.859546145358	198.796722641823	162.785020566702	168.759009328466	171.18863934863
SNX30	12.9078469335571	13.9775582946833	12.1625438170071	13.9695573121471	11.5475768080642	12.406923942423
SNX31	0	0	0	0	0	0.0364130206607371
SNX32	0.438219837783622	0.597710909732156	0.965836805071216	1.28380808647699	1.08094839813701	1.16713785498609
SNX33	20.8365625917816	17.7192346630209	19.546064848016	28.002943165093	25.9945813913857	25.9660820529544
SNX33P1	0	0	0	0	0	0
SNX3P1X	0	0	0	0	0	0
SNX3P1Y	0	0	0	0	0	0
SNX4	32.4305050804734	31.0452204429516	30.330602390164	24.8483078333298	29.4939394225868	22.4805056689333
SNX5	71.6060879880312	73.52844072151	66.4569833323654	33.7351259819256	41.3632358732792	33.7056636183278
SNX5P1	0	0	0	0	0	0
SNX6	119.078455821049	110.12356470579	112.700540966353	109.352550552876	118.908567117501	106.788742308424
SNX6P1	0	0	0	0	0	0
SNX7	37.1976547397863	36.6255777989962	34.8935528793546	24.9020539855516	25.6797212358122	24.4643627317663
SNX8	44.5464900911534	52.557952533554	55.5589269970115	54.6753439066158	51.5011061893302	52.6377001567336
SNX9	42.3003673244272	44.701271209368	44.8963970556434	109.150476062325	106.241684425894	115.851327630066
SOAT1	40.2721189430589	41.4029197536562	41.8036271687192	40.5150740403449	43.8585211102262	41.2270099355637
SOAT2	0.0782947647224996	0.238648421478468	0.142165431495651	0	0	0.345428005244288
SOBP	3.82269495602277	4.20303743494623	3.48997973960794	2.23106085818702	3.33277203762229	2.38310541127339
SOCS1	10.4731331088798	6.35623036535238	7.01808879670381	3.64589508703236	3.12980403513846	3.42175550299193
SOCS2	15.7201355849544	17.1962154954396	20.8338781372429	30.9453961711806	29.6814330292326	36.8230690204246
SOCS2P1	0	0	0	0	0	0
SOCS2P2	0	0	0	0	0	0
SOCS3	18.3871957929545	18.0118454126053	20.3777883457564	27.4885885227251	27.0487757631617	30.6799553255886
SOCS4	11.438909636032	11.831831783763	10.8224688109612	12.512112425451	12.7184961292943	12.6213383852936
SOCS5	55.9144873625038	62.2314639723125	60.7783591670203	46.5468648547089	49.1394834674383	44.2052440368586
SOCS5P1	0	0	0	0	0	0
SOCS5P2	0	0	0	0	0	0
SOCS5P3	0	0	0	0	0	0
SOCS5P4	0.182479619436298	0.0800772099747896	0	0.155811402684297	0	0.119603493835876
SOCS5P5	0	0.0789469188465814	0	0	0	0
SOCS6	22.5248253230744	22.0906973463473	21.7153428212056	25.6587568764173	24.8191579843636	26.6549989198573
SOCS7	8.95803826994963	8.92705613634591	8.70602734681584	12.7299364380904	11.9394969486947	14.2171165165044
SOD1	254.851942760983	250.08861419802	246.371132230755	264.603038119175	263.861466822505	254.872530236853
SOD1P1	0	0	0	0	0	0
SOD1P2	0	0	0	0	0	0
SOD1P3	0	0	0	0	0	0
SOD2	177.689577072506	171.835753072069	172.69634858624	87.0684886012604	93.5371365793936	104.077262941053
SOD2P1	0	0	0.22461701215407	0	0	0
SOD3	5.63573885944768	5.35845371025096	6.67452758739696	6.01584986933771	5.29459959064634	7.38928566536321
SOGA1	12.4377797442805	13.479561692883	12.6645558568193	11.2260236995685	11.6167221685231	11.7394526775568
SOGA3	1.85337622324454	2.11830578880629	2.23590909802853	1.77148913950378	1.4694463149681	2.12883169557682
SOHLH1	0	0	0	0	0	0
SOHLH2	0.146511036914675	0.128582492376426	0	0.187501143419496	0	0.0958924490941055
SON	126.370093461706	106.404854495509	106.739762427217	99.2320225594753	100.501800749642	92.461651369501
SORBS1	0.321647800645039	0.420305104631677	0.307304192971624	0.265239624709505	0.536324791021586	0.418808810955487
SORBS2	0.4002002088599	0.367934453373159	0.102522904689219	0.149033776158256	0	0.0173447213821691
SORBS3	169.174592738487	173.382770574302	184.036163436658	129.115967128926	131.49627458103	122.901105910425
SORCS1	0.0195150544042474	0.0453080003355836	0	0	0	0
SORCS2	1.75395495535658	0.943300060058703	3.53710717749065	1.81799383201894	1.35243917553443	1.17377308836944
SORCS3	0	0	0	0	0	0
SORD	16.6225312364111	15.0963629433728	16.103059690088	7.93126641786096	8.29657833186321	8.22759281905222
SORD2P	11.1436148382774	14.5627153234766	13.0806865776142	5.2170863521339	6.93042523199416	7.01674418873646
SORL1	1.99543389372041	2.59772269592933	2.21044621679999	2.02031863919424	1.17226642301721	1.16937143263559
SORT1	32.413486005057	33.7596937185338	31.4677511600753	21.6792686395284	22.8912793077853	19.7212297819357
SOS1	14.9310420958879	14.8500593564563	16.5105751168989	20.4403995005673	17.3168716159134	20.0922755944573
SOS2	12.8531722028113	11.7239869419463	11.1804105256239	11.0993880571706	10.3049249356148	10.7173351089214
SOST	0	0	0	0	0	0
SOSTDC1	0	0.131608086122722	0	0	0	0
SOWAHA	0.0419030617141	0	0	0	0	0
SOWAHB	0.0417794596921085	0.109994939889126	0.029141270326975	0.106789243596185	0.126994865533812	0.0818319897060301
SOWAHC	6.16219783556786	6.43040696785215	6.59253798878775	3.62648934651952	3.98239377630298	4.057818572413
SOWAHD	0.460816635148638	0	0.192627332448076	0	0.0701979994735061	0.0604114515095825
SOX1	0	0.0418500610525106	0	0	0	0
SOX10	0.181035642835041	0	0.0330229159052273	0	0	0
SOX11	6.20245980296016	6.54186771693184	7.13847495988018	4.19987824418598	4.40201559902191	4.14970072202361
SOX12	17.4876196829119	16.2994021493507	16.547639276563	12.3604825853582	11.6100438287629	12.6729294883686
SOX13	2.77166851732711	2.48125918455028	2.48524826572207	3.0414788242216	2.69529488142513	3.12419686414239
SOX14	0	0	0	0	0.05141946905578	0
SOX15	1.26297332444417	1.69630370567443	1.677208652654	1.29209913259493	0.552285000685756	1.07927410280724
SOX17	0	0	0	0	0	0
SOX18	0	0	0.0524116859397959	0.0641650128653426	0.114466261375248	0.0492265628266407
SOX2	0	0	0	0	0.0413480737687987	0.0710788384088758
SOX21	0	0	0	0	0	0
SOX3	0	0	0	0	0	0
SOX30	0.0851455518637005	0.224183349938905	0.0593295534569461	0	0	0.167341660093562
SOX4	15.4994006428637	14.9597738131733	15.0240902352766	80.6750547638229	73.2933834812857	83.624460237975
SOX5	3.70396201132487	5.53799727697368	4.3613376158918	7.64496853644638	6.81747216805785	6.20016921743203
SOX5P1	0	0	0	0	0	0
SOX6	4.70771966628432	4.79413537607918	5.07383170121838	8.70731338012001	7.95690875378215	7.12556236716414
SOX7	0.0423061133069317	0.119143959031112	0	0.0781180473562034	0.0955146536601739	0.0820360060541217
SOX8	0.145603112712149	0.0776840310665321	0.285930755577189	0.690731196397259	0.302737710620128	0.444458271098761
SOX9	34.722968656415	34.6840685837139	35.242373374618	55.0209457548067	53.9560509142388	52.6877757359051
SP1	24.5582537288134	22.6620727986241	23.885306652396	23.0741537384847	28.0028495310371	26.0197074062444
SP100	57.6929293347631	59.4029781491806	59.7776677835652	71.6622749345511	69.5003637357193	76.4304304986927
SP110	20.8993342831072	19.3189344224752	19.9074972429952	16.9603632129653	17.2406224061801	18.4311883673691
SP140	4.13515179750333	1.37102201005075	1.50489743586698	3.71326008972904	3.13424615949301	2.09975340713448
SP140L	20.1534752460143	20.2527376572926	20.4435485326905	10.7098243891179	12.2769091943306	9.56355133959288
SP2	15.3472976874448	14.0915681090198	13.1971713072687	11.68893968429	9.6870082855719	8.45372233564286
SP3	38.3066619416389	37.500947863171	36.3770432680209	29.334444839459	28.6795213394525	34.7425582076924
SP3P	0	0	0	0	0	0
SP4	1.37546008419975	1.18676873926187	1.35495542043324	1.37030888129368	1.22075091858166	2.61695802854228
SP5	0	0	0	0	0	0
SP6	0.245742396250477	0.212843419662379	0.146942077537336	0.0299018885866197	0.0533387324222994	0
SP7	0	0	0	0	0	0
SP8	0	0	0	0	0.0669879857874976	0.0576409850981201
SP9	0	0	0	0	0	0
SPA17	9.91653643169263	13.8258519129008	11.825551474946	9.62880455809618	6.4160789779893	10.8120839071269
SPA17P1	0	0	0	0	0	0
SPAAR	1.33638354833063	0.155048767046303	1.38241691012665	0.822883901587799	1.11248705850718	1.8243568720812
SPACA1	0	0	0	0	0	0
SPACA3	0.163399526144949	0	0	0	0	0
SPACA4	0	0	0	0	0	0.104587230362354
SPACA5	0	0	0	0	0	0
SPACA5B	0	0	0	0	0	0
SPACA6	8.56565949633631	3.78289037309473	2.70536489429857	5.01567421647331	5.32241051080111	6.30100632161965
SPACA7	0	0	0.267620852390208	0.207491272616252	0.369395474730454	0.168372559469722
SPACA9	3.03506626288967	3.54907468931537	3.90946857895713	2.13559828733771	2.91931406734631	3.00694864025257
SPAG1	2.91301287168075	0.954190570027766	1.37589805180508	2.49526176647927	2.87030049536485	1.78321067678661
SPAG11A	0	0	0	0	0	0
SPAG11B	0	0	0	0	0	0
SPAG16	17.0685669125107	12.1593353339417	13.6109124040841	11.1322368423747	9.41364458650124	10.7159015203672
SPAG17	0.286954722171351	0.624447969497952	0	0.247110509180897	0.220557186596825	0.694854737917904
SPAG4	0.701300279541994	1.94420728129131	1.44816031452911	1.72990006857709	1.85236513865975	1.92281579483097
SPAG5	24.6648730272255	27.648607468997	29.7089922798296	4.44747136544749	5.78770673019052	3.51624473765082
SPAG6	0	0	0	0	0	0.0377554122797881
SPAG7	80.7245203290961	80.723425729224	72.8177696479484	77.1392113844919	78.419244281593	80.8381999205106
SPAG8	0.466378424161026	0.161658835928894	0.114824018394233	0.430521766107044	0.513430061250782	0.285970250285564
SPAG9	45.4385101323925	44.7077450460722	45.247299050635	38.9849609852075	41.9108001120536	37.0536457143887
SPAM1	0	0	0	0	0	0
SPANXA1	0	0	0	0	0	0
SPANXA2	0	0	0	0	0	0
SPANXB1	0	0	0	0	0	0.285353191221539
SPANXC	0	0	0	0	0	0.394394545910939
SPANXD	0	0	0	0	0	0
SPANXN1	0	0	0.0801731381046851	0	0	0
SPANXN2	0	0	0	0	0	0
SPANXN3	0	0	0	0	0	0
SPANXN4	0	0	0	0	0	0
SPANXN5	0	0	0	0	0	0
SPARC	8255.71162154483	7718.09399813227	7996.5926466111	8091.83383029712	8153.64274445819	7433.66158011495
SPARCL1	0.3076738819356	0	0	0	0.0412246633762166	0
SPART	54.0342116984302	50.2591309682455	54.4341802420759	62.101671469952	63.3643830019771	61.2095688427351
SPAST	8.14430700131993	7.89548868809822	8.7896404184765	8.26338895587957	9.64061426161116	8.00364027472908
SPATA1	0.2833316345413	1.52396206522492	1.5809867184487	2.45075766777781	0.663443313819852	0.730281438993551
SPATA12	0	0	0	0.0484288323093201	0	0
SPATA13	9.78262149420483	11.0904426707446	9.31033175407971	17.6734788927356	19.7080207429203	18.2048463032349
SPATA16	0	0	0	0	0	0
SPATA17	0.776560405305263	3.68667410226429	1.30604654777778	1.05649436655931	2.43591714681772	1.59186879355857
SPATA18	8.19160690928078	8.63091582228638	8.51905342230387	17.0038367528556	15.3255242454272	14.9513580241555
SPATA19	0	0	0	0	0	0
SPATA2	6.18659787151246	5.56616627336976	6.0018763050741	4.79002001561386	4.22191994710385	4.24343431614256
SPATA20	23.1843393094408	22.1371645811238	22.3159435724087	21.5616089287982	24.3425776592839	21.5098331111268
SPATA20P1	0	0.414263295244617	0	0.409797924803675	0.365971464982278	0
SPATA21	0	0	0.031515115217038	0.335524734284435	0.100575452182121	0.0282726787806746
SPATA22	0.320838255221184	1.4380738306551	0.889488575544823	0.490109332341028	0.494035350662763	0.581269923330618
SPATA24	5.68516429485333	6.65703030440261	4.70974962080255	4.57613958627225	3.93128382491156	4.96193880049601
SPATA25	0.433482838417173	1.33185117036567	0.752833610465733	2.60527055760398	1.82638265344894	1.57827717227746
SPATA2L	8.76623112684622	8.72345538294722	7.80020148303031	12.0023586359021	11.2445487474845	12.923992107079
SPATA2P1	0	0	0	0.0576497266646531	0	0
SPATA3	0	0	0.0612907218905444	0	0	0
SPATA31A1	0	0	0	0	0	0
SPATA31A3	0	0	0	0	0	0
SPATA31A5	0	0	0	0	0	0
SPATA31A6	0	0	0	0	0	0
SPATA31A7	0.306933068581332	0.269678138335761	0	0.264601146621893	0	0.209428685871089
SPATA31B1P	0	0	0	0	0	0
SPATA31C1	0.0725055233447461	0	0	0	0	0.0474612253731121
SPATA31C2	0	0.0310045625278029	0	0.0300927920395727	0.0536792884760125	0
SPATA31D1	0	0	0	0	0	0
SPATA31D2P	0	0	0	0	0	0
SPATA31D3	0	0	0	0	0	0
SPATA31D4	0	0	0	0	0	0
SPATA31D5P	0	0	0	0	0	0
SPATA31E1	0.0295824754390014	0.0259605736950306	0.0825587339907467	0.0755731210392365	0.0449350617614016	0.0578867201941765
SPATA31E2P	0	0	0	0	0	0
SPATA31E3P	0	0	0	0	0	0
SPATA32	0	0.0643652321603674	0.0796519840402549	0	0	0.0751108528855291
SPATA33	6.49361766641145	8.31589324298137	5.16304867050003	11.1341774323889	6.30553758484074	6.19491266834885
SPATA4	0.509827210203943	1.48065539596453	0.532350762360945	0	0.420996303203601	0.251336631297326
SPATA45	0	0.331562117429994	0.522947126909553	0	0.291613969349229	0.253373461713557
SPATA46	0	0	0	0	0.354088416197727	0.0541422661200908
SPATA48	0	0	0	0	0	0
SPATA5	2.49360190154566	2.81822534505531	2.59980905912708	2.19856694150641	2.89057320829286	2.61793059144887
SPATA5L1	8.00191250491372	7.79033822024565	6.25188682544829	9.90559707703987	9.01803109323732	9.56210444314132
SPATA6	2.38831135526303	2.36938577393369	2.80952675732993	6.89313589818172	4.02468375883913	4.6753866558439
SPATA6L	0.175550801411225	0.891161619960374	1.02206225728075	0.934101938061025	0.571168913022374	0.751179191488564
SPATA7	10.9256960788187	9.75011656847097	9.07340495637572	15.4573514815059	16.5278632410649	18.136525177965
SPATA8	0	0	0	0	0	0
SPATA9	1.60228078557424	1.6952512925456	0.784458620810702	0.468516098413126	0.208976796455207	1.41488192593402
SPATC1	0	0	0	0	0	0
SPATC1L	17.5270350830496	13.0312497509724	16.8391420624515	16.9117564652348	20.0360659492797	20.3211747885099
SPATS1	0	0	0	0	0	0
SPATS2	45.4052451964985	46.7063526347305	45.8063304875739	51.8997577290867	52.0759006407303	50.729260732932
SPATS2L	238.443134812704	249.807805860948	257.185106098191	212.828335185976	207.529771988191	198.236275170259
SPC24	13.6371472271436	13.7772388544244	12.8994288326864	2.59733287556006	1.61552950224514	1.46106049246495
SPC25	11.8372102390933	14.8138370894213	13.6648152233555	2.59860992656457	1.64086832408167	1.00126100823147
SPCS1	150.18095493426	158.848497682253	150.110346433171	158.624326559997	170.379610276552	159.362857414453
SPCS2	193.317523169749	194.809146313026	171.475861964541	150.571952786297	169.29206184958	171.036925753186
SPCS2P1	0	0	0	0	0	0
SPCS2P2	0	0	0	0	0	0
SPCS2P3	0	0	0	0.225093649959709	0	0
SPCS2P4	6.23603072868907	4.06830888369637	8.46990116835974	6.76716077147059	8.2214666035103	2.71760361496054
SPCS3	95.5918676999164	98.6355765450588	97.8493463715978	82.5269764172636	89.8218433457513	87.642673829533
SPDEF	0	0.0659203778823318	0	0	0.114330903842817	0
SPDL1	39.6817485891579	34.3476537601642	34.4191410467876	38.6453754781109	44.9286899066933	42.6238342338912
SPDYA	0.270553870218344	0.232430179528516	0.263044465173272	0.674601407959184	0.509821028479743	0.491040930342286
SPDYC	0	0	0	0	0	0.10214048668471
SPDYE1	0.488470527610592	0.629986295228324	0.331022080711961	0.456762514889734	0.187203613940588	0.386698323154844
